/docker-entrypoint.sh: /docker-entrypoint.d/ is not empty, will attempt to perform configuration
/docker-entrypoint.sh: Looking for shell scripts in /docker-entrypoint.d/
/docker-entrypoint.sh: Launching /docker-entrypoint.d/10-listen-on-ipv6-by-default.sh
10-listen-on-ipv6-by-default.sh: info: Getting the checksum of /etc/nginx/conf.d/default.conf
10-listen-on-ipv6-by-default.sh: info: /etc/nginx/conf.d/default.conf differs from the packaged version
/docker-entrypoint.sh: Sourcing /docker-entrypoint.d/15-local-resolvers.envsh
/docker-entrypoint.sh: Launching /docker-entrypoint.d/20-envsubst-on-templates.sh
/docker-entrypoint.sh: Launching /docker-entrypoint.d/30-tune-worker-processes.sh
/docker-entrypoint.sh: Configuration complete; ready for start up
10.23.0.63 - - [15/Nov/2024:19:51:13 +0000] "GET / HTTP/1.1" 200 1640 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:01:37 +0000] "GET /_next/static/chunks/pages/index-162a8688bbfe22f5.js HTTP/1.1" 200 589 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:01:37 +0000] "GET /_next/static/UCNx_2GQYodLVEyBWMRiB/_buildManifest.js HTTP/1.1" 200 931 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:01:37 +0000] "GET /_next/static/UCNx_2GQYodLVEyBWMRiB/_ssgManifest.js HTTP/1.1" 200 77 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:01:37 +0000] "GET /_next/static/UCNx_2GQYodLVEyBWMRiB/_middlewareManifest.js HTTP/1.1" 200 92 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:01:38 +0000] "GET /_next/static/media/bootstrap-icons.bfa90bda.woff2 HTTP/1.1" 200 130396 "https://pyramid.icomp.ufam.edu.br/_next/static/css/a55ce2f323aa9cf8.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:01:38 +0000] "GET /_next/static/chunks/915-9c692087da5c93b5.js HTTP/1.1" 200 3617 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:01:38 +0000] "GET /_next/static/chunks/pages/entrar-05c2382dd3561331.js HTTP/1.1" 200 6615 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:02:02 +0000] "GET /_next/static/chunks/295-ce29d7b8c1704f6b.js HTTP/1.1" 200 5721 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:02:02 +0000] "GET /_next/static/chunks/167-2a696917bd604d3a.js HTTP/1.1" 200 28078 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:02:02 +0000] "GET /_next/static/chunks/pages/cadastro-89f3d825773fcc04.js HTTP/1.1" 200 4953 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:02:02 +0000] "GET /_next/static/chunks/pages/conta/senha-6c6f069894fdf23e.js HTTP/1.1" 200 3167 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:08 +0000] "GET /cadastro HTTP/1.1" 200 1699 "https://icomp.ufam.edu.br/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:08 +0000] "GET /favicon.ico HTTP/1.1" 404 1641 "https://pyramid.icomp.ufam.edu.br/cadastro" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:13 +0000] "GET /cadastro HTTP/1.1" 304 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:14 +0000] "GET /favicon.ico HTTP/1.1" 404 1641 "https://pyramid.icomp.ufam.edu.br/cadastro" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:19 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:19 +0000] "GET /favicon.ico HTTP/1.1" 404 1641 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:20 +0000] "GET /_next/static/chunks/pages/painel-6632068dd75a7e1d.js HTTP/1.1" 200 4488 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:20 +0000] "GET /_next/static/chunks/180-d3440aa1114a480b.js HTTP/1.1" 200 3926 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:20 +0000] "GET /_next/static/chunks/508-bad43a847a31e9e4.js HTTP/1.1" 200 9299 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:20 +0000] "GET /_next/static/chunks/pages/conta-8ff22d8e30ca6055.js HTTP/1.1" 200 2487 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
179.251.205.208 - - [15/Nov/2024:20:05:20 +0000] "GET /_next/static/chunks/911-933f65c2b84c7f16.js HTTP/1.1" 200 5446 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /img/full-logo.png HTTP/1.1" 200 17751 "https://pyramid.icomp.ufam.edu.br/conta" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /img/user.png HTTP/1.1" 200 30398 "https://pyramid.icomp.ufam.edu.br/conta" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /img/favicon.png HTTP/1.1" 200 1037 "https://pyramid.icomp.ufam.edu.br/conta" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /favicon.ico HTTP/1.1" 404 1641 "https://pyramid.icomp.ufam.edu.br/conta" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /img/favicon.png HTTP/1.1" 304 0 "https://pyramid.icomp.ufam.edu.br/conta" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /favicon.ico HTTP/1.1" 404 1641 "https://pyramid.icomp.ufam.edu.br/conta" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /img/icomp.png HTTP/1.1" 200 5974 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /img/ufam.png HTTP/1.1" 200 21326 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /img/favicon.png HTTP/1.1" 304 0 "https://pyramid.icomp.ufam.edu.br/conta" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /_next/static/chunks/pages/cadastro-560966e754dce3bb.js HTTP/1.1" 404 1641 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:28 +0000] "GET /img/favicon.png HTTP/1.1" 304 0 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:29 +0000] "GET /img/favicon.png HTTP/1.1" 304 0 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:33 +0000] "POST /api/auth/login HTTP/1.1" 401 67 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
66.102.6.130 - - [15/Nov/2024:20:05:34 +0000] "GET / HTTP/1.1" 200 1640 "-" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.129 - - [15/Nov/2024:20:05:34 +0000] "GET / HTTP/1.1" 200 1640 "-" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/chunks/main-8e5fddcd8df7476c.js HTTP/1.1" 200 25991 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.129 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/UCNx_2GQYodLVEyBWMRiB/_buildManifest.js HTTP/1.1" 200 931 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.131 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/chunks/pages/_app-67d2d709012d1f16.js HTTP/1.1" 200 81652 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/css/a55ce2f323aa9cf8.css HTTP/1.1" 200 49254 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/UCNx_2GQYodLVEyBWMRiB/_middlewareManifest.js HTTP/1.1" 200 92 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/chunks/pages/index-162a8688bbfe22f5.js HTTP/1.1" 200 589 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/css/a55ce2f323aa9cf8.css HTTP/1.1" 200 49254 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.131 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/chunks/webpack-03adc92aa9024c2b.js HTTP/1.1" 200 1718 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/chunks/framework-fc97f3f1282ce3ed.js HTTP/1.1" 200 45039 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.131 - - [15/Nov/2024:20:05:35 +0000] "GET /_next/static/UCNx_2GQYodLVEyBWMRiB/_ssgManifest.js HTTP/1.1" 200 77 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:36 +0000] "GET /_next/static/chunks/915-9c692087da5c93b5.js HTTP/1.1" 200 3617 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:36 +0000] "GET /_next/static/chunks/pages/entrar-05c2382dd3561331.js HTTP/1.1" 200 6621 "https://pyramid.icomp.ufam.edu.br/" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:36 +0000] "GET /_next/static/media/bootstrap-icons.bfa90bda.woff2 HTTP/1.1" 200 130396 "https://pyramid.icomp.ufam.edu.br/_next/static/css/a55ce2f323aa9cf8.css" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.130 - - [15/Nov/2024:20:05:37 +0000] "GET /_next/static/chunks/pages/cadastro-89f3d825773fcc04.js HTTP/1.1" 200 4959 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.129 - - [15/Nov/2024:20:05:37 +0000] "GET /_next/static/chunks/295-ce29d7b8c1704f6b.js HTTP/1.1" 200 5721 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.131 - - [15/Nov/2024:20:05:37 +0000] "GET /_next/static/chunks/167-2a696917bd604d3a.js HTTP/1.1" 200 28078 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
66.102.6.129 - - [15/Nov/2024:20:05:37 +0000] "GET /_next/static/chunks/pages/conta/senha-6c6f069894fdf23e.js HTTP/1.1" 200 3167 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)" "-"
45.187.200.155 - - [15/Nov/2024:20:05:42 +0000] "POST /api/auth/login HTTP/1.1" 401 67 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:44 +0000] "POST /api/auth/login HTTP/1.1" 401 67 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:05:53 +0000] "POST /api/auth/login HTTP/1.1" 401 67 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
45.187.200.155 - - [15/Nov/2024:20:06:03 +0000] "POST /api/auth/login HTTP/1.1" 401 67 "https://pyramid.icomp.ufam.edu.br/entrar" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36" "-"
